operation,start_ns,end_ns,duration_ns,label
decapsulation,4671688055510,4671688070968,15458,after
key_generation,4671688072072,4671688087655,15583,after
encapsulation,4671688088720,4671688103706,14986,after
decapsulation,4671688104629,4671688122396,17767,after
key_generation,4671688125531,4671688139737,14206,after
encapsulation,4671688140781,4671688154577,13796,after
decapsulation,4671688155472,4671688173833,18361,after
key_generation,4671688174796,4671688186857,12061,after
encapsulation,4671688187764,4671688200211,12447,after
decapsulation,4671688201025,4671688214980,13955,after
key_generation,4671688216365,4671688228618,12253,after
encapsulation,4671688229437,4671688241766,12329,after
decapsulation,4671688243587,4671688258185,14598,after
key_generation,4671688259338,4671688272016,12678,after
encapsulation,4671688272977,4671688285148,12171,after
decapsulation,4671688286296,4671688300484,14188,after
key_generation,4671688301429,4671688313772,12343,after
encapsulation,4671688314745,4671688327873,13128,after
decapsulation,4671688328666,4671688341991,13325,after
key_generation,4671688342910,4671688354925,12015,after
encapsulation,4671688355733,4671688369293,13560,after
decapsulation,4671688370124,4671688383590,13466,after
key_generation,4671688384462,4671688396182,11720,after
encapsulation,4671688397187,4671688410558,13371,after
decapsulation,4671688411362,4671688443345,31983,after
key_generation,4671688444678,4671688463145,18467,after
encapsulation,4671688464066,4671688477076,13010,after
decapsulation,4671688477959,4671688491592,13633,after
key_generation,4671688492626,4671688504676,12050,after
encapsulation,4671688505696,4671688518055,12359,after
decapsulation,4671688518916,4671688532158,13242,after
key_generation,4671688533064,4671688545159,12095,after
encapsulation,4671688545956,4671688559226,13270,after
decapsulation,4671688560194,4671688573477,13283,after
key_generation,4671688574338,4671688585977,11639,after
encapsulation,4671688586764,4671688599060,12296,after
decapsulation,4671688599871,4671688612970,13099,after
key_generation,4671688613789,4671688624842,11053,after
encapsulation,4671688625619,4671688637522,11903,after
decapsulation,4671688638359,4671688651677,13318,after
key_generation,4671688652530,4671688663897,11367,after
encapsulation,4671688664689,4671688676763,12074,after
decapsulation,4671688677601,4671688691168,13567,after
key_generation,4671688691995,4671688703647,11652,after
encapsulation,4671688704434,4671688716282,11848,after
decapsulation,4671688717133,4671688730358,13225,after
key_generation,4671688731188,4671688744558,13370,after
encapsulation,4671688745462,4671688757553,12091,after
decapsulation,4671688758503,4671688782651,24148,after
key_generation,4671688783512,4671688795073,11561,after
encapsulation,4671688795954,4671688807988,12034,after
decapsulation,4671688808787,4671688822449,13662,after
key_generation,4671688823404,4671688834621,11217,after
encapsulation,4671688835439,4671688847575,12136,after
decapsulation,4671688849313,4671688862544,13231,after
key_generation,4671688863329,4671688874713,11384,after
encapsulation,4671688875580,4671688888403,12823,after
decapsulation,4671688889232,4671688903233,14001,after
key_generation,4671688904423,4671688916415,11992,after
encapsulation,4671688917253,4671688939064,21811,after
decapsulation,4671688940054,4671688954921,14867,after
key_generation,4671688955795,4671688968752,12957,after
encapsulation,4671688969685,4671688983651,13966,after
decapsulation,4671688984599,4671689002686,18087,after
key_generation,4671689003621,4671689017536,13915,after
encapsulation,4671689018516,4671689033017,14501,after
decapsulation,4671689034206,4671689051198,16992,after
key_generation,4671689052453,4671689067169,14716,after
encapsulation,4671689068094,4671689083444,15350,after
decapsulation,4671689084616,4671689100922,16306,after
key_generation,4671689102107,4671689116795,14688,after
encapsulation,4671689117973,4671689132211,14238,after
decapsulation,4671689133245,4671689149166,15921,after
key_generation,4671689150160,4671689164937,14777,after
encapsulation,4671689166169,4671689181015,14846,after
decapsulation,4671689182450,4671689199333,16883,after
key_generation,4671689200399,4671689213302,12903,after
encapsulation,4671689214213,4671689228123,13910,after
decapsulation,4671689229150,4671689244608,15458,after
key_generation,4671689245776,4671689260358,14582,after
encapsulation,4671689261461,4671689275054,13593,after
decapsulation,4671689275962,4671689291874,15912,after
key_generation,4671689292797,4671689305734,12937,after
encapsulation,4671689306584,4671689320446,13862,after
decapsulation,4671689321611,4671689339753,18142,after
key_generation,4671689340774,4671689355103,14329,after
encapsulation,4671689356631,4671689371580,14949,after
decapsulation,4671689372508,4671689388012,15504,after
key_generation,4671689389308,4671689403793,14485,after
encapsulation,4671689404797,4671689419325,14528,after
decapsulation,4671689420403,4671689435978,15575,after
key_generation,4671689437017,4671689450893,13876,after
encapsulation,4671689451830,4671689465472,13642,after
decapsulation,4671689466410,4671689482186,15776,after
key_generation,4671689483180,4671689496107,12927,after
encapsulation,4671689497001,4671689510876,13875,after
decapsulation,4671689511854,4671689526824,14970,after
key_generation,4671689528981,4671689542333,13352,after
encapsulation,4671689543217,4671689556673,13456,after
decapsulation,4671689557589,4671689573315,15726,after
key_generation,4671689574392,4671689587696,13304,after
encapsulation,4671689588581,4671689602678,14097,after
decapsulation,4671689603649,4671689619251,15602,after
key_generation,4671689620405,4671689634274,13869,after
encapsulation,4671689635178,4671689649137,13959,after
decapsulation,4671689650206,4671689665888,15682,after
key_generation,4671689666847,4671689680273,13426,after
encapsulation,4671689681163,4671689694851,13688,after
decapsulation,4671689695783,4671689710927,15144,after
key_generation,4671689712161,4671689725532,13371,after
encapsulation,4671689726461,4671689739671,13210,after
decapsulation,4671689740565,4671689755555,14990,after
key_generation,4671689756520,4671689769826,13306,after
encapsulation,4671689770841,4671689784356,13515,after
decapsulation,4671689785310,4671689800198,14888,after
key_generation,4671689801300,4671689814034,12734,after
encapsulation,4671689814903,4671689828062,13159,after
decapsulation,4671689829136,4671689844276,15140,after
key_generation,4671689845159,4671689858458,13299,after
encapsulation,4671689859358,4671689873016,13658,after
decapsulation,4671689874291,4671689889436,15145,after
key_generation,4671689890450,4671689903471,13021,after
encapsulation,4671689904708,4671689918650,13942,after
decapsulation,4671689919607,4671689935337,15730,after
key_generation,4671689936499,4671689949161,12662,after
encapsulation,4671689950281,4671689963723,13442,after
decapsulation,4671689964700,4671689979884,15184,after
key_generation,4671689980811,4671689993448,12637,after
encapsulation,4671689994321,4671690013570,19249,after
decapsulation,4671690014555,4671690029358,14803,after
key_generation,4671690030308,4671690044209,13901,after
encapsulation,4671690045408,4671690063772,18364,after
decapsulation,4671690065001,4671690081589,16588,after
key_generation,4671690082643,4671690095911,13268,after
encapsulation,4671690096808,4671690110666,13858,after
decapsulation,4671690111556,4671690126513,14957,after
key_generation,4671690127459,4671690140289,12830,after
encapsulation,4671690141283,4671690155049,13766,after
decapsulation,4671690156097,4671690170778,14681,after
key_generation,4671690172967,4671690186481,13514,after
encapsulation,4671690187374,4671690200610,13236,after
decapsulation,4671690201525,4671690216213,14688,after
key_generation,4671690217200,4671690229806,12606,after
encapsulation,4671690230672,4671690244233,13561,after
decapsulation,4671690245123,4671690260145,15022,after
key_generation,4671690261177,4671690274702,13525,after
encapsulation,4671690275702,4671690289799,14097,after
decapsulation,4671690290828,4671690306048,15220,after
key_generation,4671690307145,4671690320835,13690,after
encapsulation,4671690321799,4671690337369,15570,after
decapsulation,4671690338402,4671690353702,15300,after
key_generation,4671690354947,4671690368613,13666,after
encapsulation,4671690369691,4671690383590,13899,after
decapsulation,4671690384492,4671690399832,15340,after
key_generation,4671690400749,4671690414179,13430,after
encapsulation,4671690415079,4671690428505,13426,after
decapsulation,4671690429389,4671690444502,15113,after
key_generation,4671690445495,4671690458338,12843,after
encapsulation,4671690459275,4671690473303,14028,after
decapsulation,4671690474566,4671690489918,15352,after
key_generation,4671690491021,4671690503933,12912,after
encapsulation,4671690504942,4671690519180,14238,after
decapsulation,4671690520432,4671690535396,14964,after
key_generation,4671690536505,4671690549805,13300,after
encapsulation,4671690550705,4671690565034,14329,after
decapsulation,4671690565982,4671690581249,15267,after
key_generation,4671690582273,4671690594819,12546,after
encapsulation,4671690595866,4671690609530,13664,after
decapsulation,4671690610483,4671690625526,15043,after
key_generation,4671690626437,4671690640107,13670,after
encapsulation,4671690641024,4671690654482,13458,after
decapsulation,4671690655405,4671690670111,14706,after
key_generation,4671690671020,4671690683573,12553,after
encapsulation,4671690684446,4671690698076,13630,after
decapsulation,4671690698998,4671690714859,15861,after
key_generation,4671690715802,4671690728498,12696,after
encapsulation,4671690729368,4671690742710,13342,after
decapsulation,4671690743604,4671690758563,14959,after
key_generation,4671690759469,4671690772463,12994,after
encapsulation,4671690773384,4671690786947,13563,after
decapsulation,4671690787873,4671690803062,15189,after
key_generation,4671690803970,4671690816700,12730,after
encapsulation,4671690818739,4671690832577,13838,after
decapsulation,4671690833629,4671690848425,14796,after
key_generation,4671690849506,4671690862484,12978,after
encapsulation,4671690863376,4671690877135,13759,after
decapsulation,4671690878067,4671690893060,14993,after
key_generation,4671690894012,4671690906760,12748,after
encapsulation,4671690907724,4671690921099,13375,after
decapsulation,4671690922034,4671690937015,14981,after
key_generation,4671690937969,4671690950448,12479,after
encapsulation,4671690951281,4671690964540,13259,after
decapsulation,4671690965453,4671690980100,14647,after
key_generation,4671690981040,4671690993510,12470,after
encapsulation,4671690994376,4671691012720,18344,after
decapsulation,4671691013651,4671691028680,15029,after
key_generation,4671691029586,4671691042427,12841,after
encapsulation,4671691043376,4671691056848,13472,after
decapsulation,4671691057780,4671691072513,14733,after
key_generation,4671691073395,4671691085811,12416,after
encapsulation,4671691086707,4671691100272,13565,after
decapsulation,4671691101145,4671691115898,14753,after
key_generation,4671691116881,4671691129491,12610,after
encapsulation,4671691130372,4671691143671,13299,after
decapsulation,4671691144542,4671691159269,14727,after
key_generation,4671691160173,4671691172698,12525,after
encapsulation,4671691173636,4671691186954,13318,after
decapsulation,4671691187841,4671691202581,14740,after
key_generation,4671691203474,4671691215937,12463,after
encapsulation,4671691216845,4671691230194,13349,after
decapsulation,4671691231094,4671691245734,14640,after
key_generation,4671691246669,4671691259159,12490,after
encapsulation,4671691260040,4671691274412,14372,after
